KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,STO,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,TIME_FORMAT,COMMENT_TS,COMPILING_ORG,CURRENCY,DATA_COMP,DECIMALS,DISS_ORG,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2008-Q2,2830142.96317558,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2008-Q3,2814062.0199311,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2008-Q4,2765671.113899,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2009-Q1,2681406.7842405,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2009-Q2,2681455.96241866,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2009-Q3,2690880.58774218,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2009-Q4,2702777.24111681,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2010-Q1,2713767.05132308,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2010-Q2,2739048.39106544,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2010-Q3,2750895.96927254,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2010-Q4,2766842.63624459,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2011-Q1,2793530.31293172,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2011-Q2,2793288.51725993,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2011-Q3,2793638.29006103,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2011-Q4,2785292.52714666,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2012-Q1,2778872.46653948,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2012-Q2,2768718.01983537,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2012-Q3,2764887.79962252,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2012-Q4,2752757.4033764,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2013-Q1,2744281.81068276,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2013-Q2,2761997.28117847,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2013-Q3,2769776.49371005,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2013-Q4,2775518.88260233,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2014-Q1,2789258.76587861,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2014-Q2,2795328.7398966,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2014-Q3,2808622.35875593,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2014-Q4,2819062.03177663,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2015-Q1,2841518.34096077,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2015-Q2,2852946.32972877,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2015-Q3,2864824.98435967,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2015-Q4,2878389.428749,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2016-Q1,2893244.41896097,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2016-Q2,2898143.18830244,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2016-Q3,2912016.88334977,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2016-Q4,2935448.5100221,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2017-Q1,2958252.2689724,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2017-Q2,2978094.02952397,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2017-Q3,3000436.66325338,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2017-Q4,3024637.53866144,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2018-Q1,3025453.14181953,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2018-Q2,3041241.12901884,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2018-Q3,3043918.58074311,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2018-Q4,3059887.2956915,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2019-Q1,3082307.14146633,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2019-Q2,3092660.07342542,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2019-Q3,3099291.68433246,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2019-Q4,3095509.73874802,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2020-Q1,2996366.162073,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2020-Q2,2662371.48654496,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2020-Q3,2969540.64072083,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2020-Q4,2978873.52878801,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2021-Q1,3003980.08759539,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2021-Q2,3068811.87962135,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2021-Q3,3124570.17864159,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,Q,Y,I9,W2,S1,S1,B,B1GQ,_Z,_Z,_Z,EUR,LR,N,2021-Q4,3147599.31940351,A,F,,,,P3M,"Gross domestic product at market prices - Euro area 20 (fixed composition) as of 1 January 2023 - Domestic (home or reference area), Total economy, Euro, Chain linked volume (rebased), , Calendar and seasonally adjusted data",4D0,,,2,,,C,2015,,,,S,"Gross domestic product at market prices, volume",,6,
